Ni_fraction,Co_fraction,Fe_fraction,Calcination_temp_C,Surface_area_m2g,Oxygen_vacancy_percent,Ni3_Ni2_ratio,Co3_Co2_ratio,ECSA_cm2,Predicted_Overpotential,Uncertainty,EI_score
0.07040137548901494,0.9074205782863298,0.022178046224655246,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.59366826198382,13.652664014416208,200.9410042475676
0.0956185361556882,0.8921097446030781,0.012271719241233714,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.5712807686189,13.62347620017192,200.94780456844697
0.0496190470043191,0.9186041500446976,0.031776802950983285,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.62714572272964,13.677734609560563,200.94941111316908
0.041682011353529745,0.9231121617122814,0.03520582693418883,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.63739975881444,13.687670457600426,200.949729301214
0.0786387157953882,0.9017413171769249,0.01961996702768698,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.59353308465296,13.642796509590346,200.95073657506262
0.07914350493885275,0.9010427569485966,0.019813738112550716,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.59722627171945,13.642124682458515,200.95510158926095
0.03920886193113088,0.9239965817557233,0.036794556313145876,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.64608657110276,13.690698524047992,200.95538804705475
0.09321763677069092,0.8906821347267873,0.016100228502521796,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.6038905351304,13.625570307888896,200.9783202272415
0.07443574049157238,0.9011875126005406,0.024376746907886937,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.63005646769582,13.647096114901153,200.98296035279466
0.02765340080084323,0.9279458854145789,0.04440071378457788,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.68858591014563,13.705044952455143,200.98354095769048
0.07668188806122363,0.8991671877016086,0.024150924237167692,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.63499992288212,13.644313904505458,200.99068601837666
